"Date","Price","Open","High","Low","Change %"
"Jul 17, 2003","1.4510","1.4510","1.4510","1.4510","0.90%"
"Jul 16, 2003","1.4380","1.4380","1.4380","1.4380","-3.03%"
"Jul 15, 2003","1.4830","1.4830","1.4830","1.4830","10.51%"
"Jul 14, 2003","1.3420","1.3420","1.3420","1.3420","2.36%"
"Jul 13, 2003","1.3110","1.3110","1.3110","1.3110","2.34%"
"Jul 12, 2003","1.2810","1.2810","1.2810","1.2810","0.00%"
"Jul 11, 2003","1.2810","1.2810","1.2810","1.2810","-2.81%"
"Jul 10, 2003","1.3180","1.3180","1.3180","1.3180","-2.37%"
"Jul 09, 2003","1.3500","1.3500","1.3500","1.3500","-2.32%"
"Jul 08, 2003","1.3820","1.3820","1.3820","1.3820","1.62%"
"Jul 07, 2003","1.3600","1.3600","1.3600","1.3600","4.53%"
"Jul 06, 2003","1.3010","1.3010","1.3010","1.3010","-0.15%"
"Jul 04, 2003","1.3030","1.3030","1.3030","1.3030","0.00%"
"Jul 03, 2003","1.3030","1.3030","1.3030","1.3030","-0.23%"
"Jul 02, 2003","1.3060","1.3060","1.3060","1.3060","-1.95%"
"Jul 01, 2003","1.3320","1.3320","1.3320","1.3320","-0.89%"
"Jun 30, 2003","1.3440","1.3440","1.3440","1.3440","-1.39%"
"Jun 29, 2003","1.3630","1.3630","1.3630","1.3630","-1.73%"
"Jun 28, 2003","1.3870","1.3870","1.3870","1.3870","0.00%"
"Jun 27, 2003","1.3870","1.3870","1.3870","1.3870","0.00%"
"Jun 26, 2003","1.3870","1.3870","1.3870","1.3870","4.52%"
"Jun 25, 2003","1.3270","1.3270","1.3270","1.3270","16.92%"
"Jun 24, 2003","1.1350","1.1350","1.1350","1.1350","-5.50%"
"Jun 23, 2003","1.2010","1.2010","1.2010","1.2010","1.44%"
"Jun 22, 2003","1.1840","1.1840","1.1840","1.1840","1.20%"
"Jun 21, 2003","1.1700","1.1700","1.1700","1.1700","0.00%"
"Jun 20, 2003","1.1700","1.1700","1.1700","1.1700","0.17%"
"Jun 19, 2003","1.1680","1.1680","1.1680","1.1680","-6.56%"
"Jun 18, 2003","1.2500","1.2500","1.2500","1.2500","1.30%"
"Jun 17, 2003","1.2340","1.2340","1.2340","1.2340","5.56%"
"Jun 16, 2003","1.1690","1.1690","1.1690","1.1690","4.38%"
"Jun 15, 2003","1.1200","1.1200","1.1200","1.1200","2.56%"
"Jun 14, 2003","1.0920","1.0920","1.0920","1.0920","0.92%"
"Jun 13, 2003","1.0820","1.0820","1.0820","1.0820","-2.08%"
"Jun 12, 2003","1.1050","1.1050","1.1050","1.1050","-6.75%"
"Jun 11, 2003","1.1850","1.1850","1.1850","1.1850","5.71%"
"Jun 10, 2003","1.1210","1.1210","1.1210","1.1210","-5.32%"
"Jun 09, 2003","1.1840","1.1840","1.1840","1.1840","-4.98%"
"Jun 08, 2003","1.2460","1.2460","1.2460","1.2460","0.00%"
"Jun 07, 2003","1.2460","1.2460","1.2460","1.2460","0.00%"
"Jun 06, 2003","1.2460","1.2460","1.2460","1.2460","0.97%"
"Jun 05, 2003","1.2340","1.2340","1.2340","1.2340","2.15%"
"Jun 04, 2003","1.2080","1.2080","1.2080","1.2080","-0.82%"
"Jun 03, 2003","1.2180","1.2180","1.2180","1.2180","-7.73%"
"Jun 02, 2003","1.3200","1.3200","1.3200","1.3200","-2.15%"
"Jun 01, 2003","1.3490","1.3490","1.3490","1.3490","0.00%"
"May 31, 2003","1.3490","1.3490","1.3490","1.3490","1.05%"
"May 30, 2003","1.3350","1.3350","1.3350","1.3350","3.81%"
"May 29, 2003","1.2860","1.2860","1.2860","1.2860","-1.91%"
"May 28, 2003","1.3110","1.3110","1.3110","1.3110","-0.98%"
"May 27, 2003","1.3240","1.3240","1.3240","1.3240","-2.14%"
"May 26, 2003","1.3530","1.3530","1.3530","1.3530","0.00%"
"May 25, 2003","1.3530","1.3530","1.3530","1.3530","0.00%"
"May 24, 2003","1.3530","1.3530","1.3530","1.3530","0.00%"
"May 23, 2003","1.3530","1.3530","1.3530","1.3530","2.50%"
"May 22, 2003","1.3200","1.3200","1.3200","1.3200","-5.71%"
"May 21, 2003","1.4000","1.4000","1.4000","1.4000","9.20%"
"May 20, 2003","1.2820","1.2820","1.2820","1.2820","-6.01%"
"May 19, 2003","1.3640","1.3640","1.3640","1.3640","2.48%"
"May 18, 2003","1.3310","1.3310","1.3310","1.3310","1.06%"
"May 17, 2003","1.3170","1.3170","1.3170","1.3170","0.00%"
"May 16, 2003","1.3170","1.3170","1.3170","1.3170","-8.92%"
"May 15, 2003","1.4460","1.4460","1.4460","1.4460","3.43%"
"May 14, 2003","1.3980","1.3980","1.3980","1.3980","-4.44%"
"May 13, 2003","1.4630","1.4630","1.4630","1.4630","1.11%"
"May 12, 2003","1.4470","1.4470","1.4470","1.4470","0.00%"
"May 11, 2003","1.4470","1.4470","1.4470","1.4470","-0.28%"
"May 10, 2003","1.4510","1.4510","1.4510","1.4510","0.00%"
"May 09, 2003","1.4510","1.4510","1.4510","1.4510","-0.89%"
"May 08, 2003","1.4640","1.4640","1.4640","1.4640","3.39%"
"May 07, 2003","1.4160","1.4160","1.4160","1.4160","-1.39%"
"May 06, 2003","1.4360","1.4360","1.4360","1.4360","-6.81%"
"May 05, 2003","1.5410","1.5410","1.5410","1.5410","-1.78%"
"May 04, 2003","1.5690","1.5690","1.5690","1.5690","0.00%"
"May 03, 2003","1.5690","1.5690","1.5690","1.5690","0.00%"
"May 02, 2003","1.5690","1.5690","1.5690","1.5690","4.81%"
"May 01, 2003","1.4970","1.4970","1.4970","1.4970","0.74%"
"Apr 30, 2003","1.4860","1.4860","1.4860","1.4860","-7.64%"
"Apr 29, 2003","1.6090","1.6090","1.6090","1.6090","2.03%"
"Apr 28, 2003","1.5770","1.5770","1.5770","1.5770","-1.00%"
"Apr 27, 2003","1.5930","1.5930","1.5930","1.5930","0.25%"
"Apr 26, 2003","1.5890","1.5890","1.5890","1.5890","0.00%"
"Apr 25, 2003","1.5890","1.5890","1.5890","1.5890","-1.73%"
"Apr 24, 2003","1.6170","1.6170","1.6170","1.6170","-4.26%"
"Apr 23, 2003","1.6890","1.6890","1.6890","1.6890","1.14%"
"Apr 22, 2003","1.6700","1.6700","1.6700","1.6700","-2.62%"
"Apr 21, 2003","1.7150","1.7150","1.7150","1.7150","1.96%"
"Apr 20, 2003","1.6820","1.6820","1.6820","1.6820","0.00%"
"Apr 18, 2003","1.6820","1.6820","1.6820","1.6820","0.00%"
"Apr 17, 2003","1.6820","1.6820","1.6820","1.6820","0.48%"
"Apr 16, 2003","1.6740","1.6740","1.6740","1.6740","-1.53%"
"Apr 15, 2003","1.7000","1.7000","1.7000","1.7000","-1.33%"
"Apr 14, 2003","1.7230","1.7230","1.7230","1.7230","5.00%"
"Apr 13, 2003","1.6410","1.6410","1.6410","1.6410","0.00%"
"Apr 12, 2003","1.6410","1.6410","1.6410","1.6410","0.00%"
"Apr 11, 2003","1.6410","1.6410","1.6410","1.6410","2.12%"
"Apr 10, 2003","1.6070","1.6070","1.6070","1.6070","5.17%"
"Apr 09, 2003","1.5280","1.5280","1.5280","1.5280","-2.61%"
"Apr 08, 2003","1.5690","1.5690","1.5690","1.5690","-1.88%"
"Apr 07, 2003","1.5990","1.5990","1.5990","1.5990","2.43%"
"Apr 06, 2003","1.5610","1.5610","1.5610","1.5610","0.00%"
"Apr 05, 2003","1.5610","1.5610","1.5610","1.5610","0.00%"
"Apr 04, 2003","1.5610","1.5610","1.5610","1.5610","1.04%"
"Apr 03, 2003","1.5450","1.5450","1.5450","1.5450","-3.98%"
"Apr 02, 2003","1.6090","1.6090","1.6090","1.6090","7.48%"
"Apr 01, 2003","1.4970","1.4970","1.4970","1.4970","-0.27%"
"Mar 31, 2003","1.5010","1.5010","1.5010","1.5010","-3.84%"
"Mar 30, 2003","1.5610","1.5610","1.5610","1.5610","0.00%"
"Mar 29, 2003","1.5610","1.5610","1.5610","1.5610","0.00%"
"Mar 28, 2003","1.5610","1.5610","1.5610","1.5610","-3.94%"
"Mar 27, 2003","1.6250","1.6250","1.6250","1.6250","-7.72%"
"Mar 26, 2003","1.7610","1.7610","1.7610","1.7610","6.79%"
"Mar 25, 2003","1.6490","1.6490","1.6490","1.6490","-1.20%"
"Mar 24, 2003","1.6690","1.6690","1.6690","1.6690","-7.12%"
"Mar 23, 2003","1.7970","1.7970","1.7970","1.7970","0.00%"
"Mar 22, 2003","1.7970","1.7970","1.7970","1.7970","0.00%"
"Mar 21, 2003","1.7970","1.7970","1.7970","1.7970","7.48%"
"Mar 20, 2003","1.6720","1.6720","1.6720","1.6720","-3.35%"
"Mar 19, 2003","1.7300","1.7300","1.7300","1.7300","-2.70%"
"Mar 18, 2003","1.7780","1.7780","1.7780","1.7780","8.48%"
"Mar 17, 2003","1.6390","1.6390","1.6390","1.6390","5.81%"
"Mar 16, 2003","1.5490","1.5490","1.5490","1.5490","0.52%"
"Mar 15, 2003","1.5410","1.5410","1.5410","1.5410","0.00%"
"Mar 14, 2003","1.5410","1.5410","1.5410","1.5410","-3.75%"
"Mar 13, 2003","1.6010","1.6010","1.6010","1.6010","11.88%"
"Mar 12, 2003","1.4310","1.4310","1.4310","1.4310","4.22%"
"Mar 11, 2003","1.3730","1.3730","1.3730","1.3730","3.31%"
"Mar 10, 2003","1.3290","1.3290","1.3290","1.3290","-4.73%"
"Mar 09, 2003","1.3950","1.3950","1.3950","1.3950","0.00%"
"Mar 08, 2003","1.3950","1.3950","1.3950","1.3950","0.00%"
"Mar 07, 2003","1.3950","1.3950","1.3950","1.3950","-4.97%"
"Mar 06, 2003","1.4680","1.4680","1.4680","1.4680","0.55%"
"Mar 05, 2003","1.4600","1.4600","1.4600","1.4600","-0.68%"
"Mar 04, 2003","1.4700","1.4700","1.4700","1.4700","-5.04%"
"Mar 03, 2003","1.5480","1.5480","1.5480","1.5480","1.04%"
"Mar 02, 2003","1.5320","1.5320","1.5320","1.5320","1.06%"
"Mar 01, 2003","1.5160","1.5160","1.5160","1.5160","0.00%"
"Feb 28, 2003","1.5160","1.5160","1.5160","1.5160","-4.05%"
"Feb 27, 2003","1.5800","1.5800","1.5800","1.5800","1.02%"
"Feb 26, 2003","1.5640","1.5640","1.5640","1.5640","-3.75%"
"Feb 25, 2003","1.6250","1.6250","1.6250","1.6250","2.07%"
"Feb 24, 2003","1.5920","1.5920","1.5920","1.5920","-0.50%"
"Feb 23, 2003","1.6000","1.6000","1.6000","1.6000","-0.50%"
"Feb 22, 2003","1.6080","1.6080","1.6080","1.6080","0.00%"
"Feb 21, 2003","1.6080","1.6080","1.6080","1.6080","1.01%"
"Feb 20, 2003","1.5920","1.5920","1.5920","1.5920","0.00%"
"Feb 19, 2003","1.5920","1.5920","1.5920","1.5920","-3.22%"
"Feb 18, 2003","1.6450","1.6450","1.6450","1.6450","-0.72%"
"Feb 17, 2003","1.6570","1.6570","1.6570","1.6570","2.98%"
"Feb 16, 2003","1.6090","1.6090","1.6090","1.6090","0.00%"
"Feb 15, 2003","1.6090","1.6090","1.6090","1.6090","0.00%"
"Feb 14, 2003","1.6090","1.6090","1.6090","1.6090","3.14%"
"Feb 13, 2003","1.5600","1.5600","1.5600","1.5600","-4.47%"
"Feb 12, 2003","1.6330","1.6330","1.6330","1.6330","-0.24%"
"Feb 11, 2003","1.6370","1.6370","1.6370","1.6370","-1.44%"
"Feb 10, 2003","1.6610","1.6610","1.6610","1.6610","2.22%"
"Feb 09, 2003","1.6250","1.6250","1.6250","1.6250","0.00%"
"Feb 08, 2003","1.6250","1.6250","1.6250","1.6250","0.00%"
"Feb 07, 2003","1.6250","1.6250","1.6250","1.6250","-4.24%"
"Feb 06, 2003","1.6970","1.6970","1.6970","1.6970","-1.45%"
"Feb 05, 2003","1.7220","1.7220","1.7220","1.7220","1.95%"
"Feb 04, 2003","1.6890","1.6890","1.6890","1.6890","-1.86%"
"Feb 03, 2003","1.7210","1.7210","1.7210","1.7210","1.41%"
"Feb 02, 2003","1.6970","1.6970","1.6970","1.6970","0.00%"
"Feb 01, 2003","1.6970","1.6970","1.6970","1.6970","0.00%"
"Jan 31, 2003","1.6970","1.6970","1.6970","1.6970","-2.75%"
"Jan 30, 2003","1.7450","1.7450","1.7450","1.7450","1.93%"
"Jan 29, 2003","1.7120","1.7120","1.7120","1.7120","3.76%"
"Jan 28, 2003","1.6500","1.6500","1.6500","1.6500","-1.02%"
"Jan 27, 2003","1.6670","1.6670","1.6670","1.6670","0.00%"
"Jan 26, 2003","1.6670","1.6670","1.6670","1.6670","1.03%"
"Jan 25, 2003","1.6500","1.6500","1.6500","1.6500","0.00%"
"Jan 24, 2003","1.6500","1.6500","1.6500","1.6500","-0.06%"
"Jan 23, 2003","1.6510","1.6510","1.6510","1.6510","0.00%"
"Jan 22, 2003","1.6510","1.6510","1.6510","1.6510","0.49%"
"Jan 21, 2003","1.6430","1.6430","1.6430","1.6430","-2.43%"
"Jan 20, 2003","1.6840","1.6840","1.6840","1.6840","0.00%"
"Jan 19, 2003","1.6840","1.6840","1.6840","1.6840","0.00%"
"Jan 18, 2003","1.6840","1.6840","1.6840","1.6840","-1.00%"
"Jan 17, 2003","1.7010","1.7010","1.7010","1.7010","-1.90%"
"Jan 16, 2003","1.7340","1.7340","1.7340","1.7340","0.76%"
"Jan 15, 2003","1.7210","1.7210","1.7210","1.7210","-1.66%"
"Jan 14, 2003","1.7500","1.7500","1.7500","1.7500","-6.12%"
"Jan 13, 2003","1.8640","1.8640","1.8640","1.8640","3.61%"
"Jan 12, 2003","1.7990","1.7990","1.7990","1.7990","1.75%"
"Jan 11, 2003","1.7680","1.7680","1.7680","1.7680","0.00%"
"Jan 10, 2003","1.7680","1.7680","1.7680","1.7680","-5.96%"
"Jan 09, 2003","1.8800","1.8800","1.8800","1.8800","8.42%"
"Jan 08, 2003","1.7340","1.7340","1.7340","1.7340","-0.91%"
"Jan 07, 2003","1.7500","1.7500","1.7500","1.7500","-3.79%"
"Jan 06, 2003","1.8190","1.8190","1.8190","1.8190","3.47%"
"Jan 05, 2003","1.7580","1.7580","1.7580","1.7580","0.00%"
"Jan 04, 2003","1.7580","1.7580","1.7580","1.7580","0.00%"
"Jan 03, 2003","1.7580","1.7580","1.7580","1.7580","-1.12%"
"Jan 02, 2003","1.7780","1.7780","1.7780","1.7780","11.82%"
"Jan 01, 2003","1.5900","1.5900","1.5900","1.5900","0.00%"
"Dec 31, 2002","1.5900","1.5900","1.5900","1.5900","-0.31%"
"Dec 30, 2002","1.5950","1.5950","1.5950","1.5950","-1.66%"
"Dec 29, 2002","1.6220","1.6220","1.6220","1.6220","0.19%"
"Dec 28, 2002","1.6190","1.6190","1.6190","1.6190","0.00%"
"Dec 27, 2002","1.6190","1.6190","1.6190","1.6190","-4.43%"
"Dec 26, 2002","1.6940","1.6940","1.6940","1.6940","-1.85%"
"Dec 25, 2002","1.7260","1.7260","1.7260","1.7260","0.00%"
"Dec 24, 2002","1.7260","1.7260","1.7260","1.7260","-1.71%"
"Dec 23, 2002","1.7560","1.7560","1.7560","1.7560","1.15%"
"Dec 22, 2002","1.7360","1.7360","1.7360","1.7360","-0.46%"
"Dec 21, 2002","1.7440","1.7440","1.7440","1.7440","-0.06%"
"Dec 20, 2002","1.7450","1.7450","1.7450","1.7450","2.41%"
"Dec 19, 2002","1.7040","1.7040","1.7040","1.7040","-5.49%"
"Dec 18, 2002","1.8030","1.8030","1.8030","1.8030","-3.53%"
"Dec 17, 2002","1.8690","1.8690","1.8690","1.8690","-2.35%"
"Dec 16, 2002","1.9140","1.9140","1.9140","1.9140","3.29%"
"Dec 15, 2002","1.8530","1.8530","1.8530","1.8530","0.22%"
"Dec 13, 2002","1.8490","1.8490","1.8490","1.8490","0.65%"
"Dec 12, 2002","1.8370","1.8370","1.8370","1.8370","-1.76%"
"Dec 11, 2002","1.8700","1.8700","1.8700","1.8700","-0.43%"
"Dec 10, 2002","1.8780","1.8780","1.8780","1.8780","1.29%"
"Dec 09, 2002","1.8540","1.8540","1.8540","1.8540","-1.44%"
"Dec 08, 2002","1.8810","1.8810","1.8810","1.8810","0.00%"
"Dec 07, 2002","1.8810","1.8810","1.8810","1.8810","0.00%"
"Dec 06, 2002","1.8810","1.8810","1.8810","1.8810","-5.00%"
"Dec 05, 2002","1.9800","1.9800","1.9800","1.9800","-0.40%"
"Dec 04, 2002","1.9880","1.9880","1.9880","1.9880","-2.26%"
"Dec 03, 2002","2.0340","2.0340","2.0340","2.0340","-1.64%"
"Dec 02, 2002","2.0680","2.0680","2.0680","2.0680","0.39%"
"Nov 29, 2002","2.0600","2.0600","2.0600","2.0600","-3.10%"
"Nov 28, 2002","2.1260","2.1260","2.1260","2.1260","2.90%"
"Nov 27, 2002","2.0660","2.0660","2.0660","2.0660","4.61%"
"Nov 26, 2002","1.9750","1.9750","1.9750","1.9750","-3.75%"
"Nov 25, 2002","2.0520","2.0520","2.0520","2.0520","-0.48%"
"Nov 24, 2002","2.0620","2.0620","2.0620","2.0620","0.00%"
"Nov 23, 2002","2.0620","2.0620","2.0620","2.0620","0.00%"
"Nov 22, 2002","2.0620","2.0620","2.0620","2.0620","1.38%"
"Nov 21, 2002","2.0340","2.0340","2.0340","2.0340","8.77%"
"Nov 20, 2002","1.8700","1.8700","1.8700","1.8700","-0.43%"
"Nov 19, 2002","1.8780","1.8780","1.8780","1.8780","-0.79%"
"Nov 18, 2002","1.8930","1.8930","1.8930","1.8930","1.61%"
"Nov 17, 2002","1.8630","1.8630","1.8630","1.8630","0.00%"
"Nov 16, 2002","1.8630","1.8630","1.8630","1.8630","-0.64%"
"Nov 15, 2002","1.8750","1.8750","1.8750","1.8750","-0.69%"
"Nov 14, 2002","1.8880","1.8880","1.8880","1.8880","9.13%"
"Nov 13, 2002","1.7300","1.7300","1.7300","1.7300","-2.97%"
"Nov 12, 2002","1.7830","1.7830","1.7830","1.7830","-3.57%"
"Nov 11, 2002","1.8490","1.8490","1.8490","1.8490","0.00%"
"Nov 10, 2002","1.8490","1.8490","1.8490","1.8490","0.00%"
"Nov 09, 2002","1.8490","1.8490","1.8490","1.8490","0.00%"
"Nov 08, 2002","1.8490","1.8490","1.8490","1.8490","-0.91%"
"Nov 07, 2002","1.8660","1.8660","1.8660","1.8660","2.08%"
"Nov 06, 2002","1.8280","1.8280","1.8280","1.8280","0.49%"
"Nov 05, 2002","1.8190","1.8190","1.8190","1.8190","1.79%"
"Nov 04, 2002","1.7870","1.7870","1.7870","1.7870","2.23%"
"Nov 03, 2002","1.7480","1.7480","1.7480","1.7480","0.00%"
"Nov 02, 2002","1.7480","1.7480","1.7480","1.7480","-0.91%"
"Nov 01, 2002","1.7640","1.7640","1.7640","1.7640","0.46%"
"Oct 31, 2002","1.7560","1.7560","1.7560","1.7560","-0.11%"
"Oct 30, 2002","1.7580","1.7580","1.7580","1.7580","-0.11%"
"Oct 29, 2002","1.7600","1.7600","1.7600","1.7600","-8.19%"
"Oct 28, 2002","1.9170","1.9170","1.9170","1.9170","-3.43%"
"Oct 27, 2002","1.9850","1.9850","1.9850","1.9850","0.00%"
"Oct 25, 2002","1.9850","1.9850","1.9850","1.9850","-3.87%"
"Oct 24, 2002","2.0650","2.0650","2.0650","2.0650","-3.86%"
"Oct 23, 2002","2.1480","2.1480","2.1480","2.1480","-3.72%"
"Oct 22, 2002","2.2310","2.2310","2.2310","2.2310","0.77%"
"Oct 21, 2002","2.2140","2.2140","2.2140","2.2140","7.68%"
"Oct 19, 2002","2.0560","2.0560","2.0560","2.0560","0.00%"
"Oct 18, 2002","2.0560","2.0560","2.0560","2.0560","-4.28%"
"Oct 17, 2002","2.1480","2.1480","2.1480","2.1480","6.23%"
"Oct 16, 2002","2.0220","2.0220","2.0220","2.0220","2.38%"
"Oct 15, 2002","1.9750","1.9750","1.9750","1.9750","9.12%"
"Oct 14, 2002","1.8100","1.8100","1.8100","1.8100","0.00%"
"Oct 12, 2002","1.8100","1.8100","1.8100","1.8100","-1.74%"
"Oct 11, 2002","1.8420","1.8420","1.8420","1.8420","6.91%"
"Oct 10, 2002","1.7230","1.7230","1.7230","1.7230","3.24%"
"Oct 09, 2002","1.6690","1.6690","1.6690","1.6690","-6.55%"
"Oct 08, 2002","1.7860","1.7860","1.7860","1.7860","2.29%"
"Oct 07, 2002","1.7460","1.7460","1.7460","1.7460","-2.24%"
"Oct 06, 2002","1.7860","1.7860","1.7860","1.7860","0.00%"
"Oct 05, 2002","1.7860","1.7860","1.7860","1.7860","0.00%"
"Oct 04, 2002","1.7860","1.7860","1.7860","1.7860","-0.50%"
"Oct 03, 2002","1.7950","1.7950","1.7950","1.7950","4.42%"
"Oct 02, 2002","1.7190","1.7190","1.7190","1.7190","-5.91%"
"Oct 01, 2002","1.8270","1.8270","1.8270","1.8270","8.04%"
"Sep 30, 2002","1.6910","1.6910","1.6910","1.6910","-6.21%"
"Sep 29, 2002","1.8030","1.8030","1.8030","1.8030","0.00%"
"Sep 28, 2002","1.8030","1.8030","1.8030","1.8030","0.00%"
"Sep 27, 2002","1.8030","1.8030","1.8030","1.8030","-9.26%"
"Sep 26, 2002","1.9870","1.9870","1.9870","1.9870","1.90%"
"Sep 25, 2002","1.9500","1.9500","1.9500","1.9500","4.39%"
"Sep 24, 2002","1.8680","1.8680","1.8680","1.8680","-4.65%"
"Sep 23, 2002","1.9590","1.9590","1.9590","1.9590","1.66%"
"Sep 22, 2002","1.9270","1.9270","1.9270","1.9270","1.21%"
"Sep 21, 2002","1.9040","1.9040","1.9040","1.9040","0.00%"
"Sep 20, 2002","1.9040","1.9040","1.9040","1.9040","-2.06%"
"Sep 19, 2002","1.9440","1.9440","1.9440","1.9440","-6.31%"
"Sep 18, 2002","2.0750","2.0750","2.0750","2.0750","3.75%"
"Sep 17, 2002","2.0000","2.0000","2.0000","2.0000","-8.72%"
"Sep 16, 2002","2.1910","2.1910","2.1910","2.1910","6.83%"
"Sep 15, 2002","2.0510","2.0510","2.0510","2.0510","0.00%"
"Sep 14, 2002","2.0510","2.0510","2.0510","2.0510","0.00%"
"Sep 13, 2002","2.0510","2.0510","2.0510","2.0510","-2.15%"
"Sep 12, 2002","2.0960","2.0960","2.0960","2.0960","-3.32%"
"Sep 11, 2002","2.1680","2.1680","2.1680","2.1680","2.41%"
"Sep 10, 2002","2.1170","2.1170","2.1170","2.1170","-0.56%"
"Sep 09, 2002","2.1290","2.1290","2.1290","2.1290","3.75%"
"Sep 08, 2002","2.0520","2.0520","2.0520","2.0520","0.00%"
"Sep 07, 2002","2.0520","2.0520","2.0520","2.0520","0.00%"
"Sep 06, 2002","2.0520","2.0520","2.0520","2.0520","5.39%"
"Sep 05, 2002","1.9470","1.9470","1.9470","1.9470","-4.37%"
"Sep 04, 2002","2.0360","2.0360","2.0360","2.0360","0.79%"
"Sep 03, 2002","2.0200","2.0200","2.0200","2.0200","4.94%"
"Sep 02, 2002","1.9250","1.9250","1.9250","1.9250","-9.96%"
"Sep 01, 2002","2.1380","2.1380","2.1380","2.1380","0.00%"
"Aug 31, 2002","2.1380","2.1380","2.1380","2.1380","0.00%"
"Aug 30, 2002","2.1380","2.1380","2.1380","2.1380","-0.28%"
"Aug 29, 2002","2.1440","2.1440","2.1440","2.1440","-4.07%"
"Aug 28, 2002","2.2350","2.2350","2.2350","2.2350","0.36%"
"Aug 27, 2002","2.2270","2.2270","2.2270","2.2270","0.50%"
"Aug 26, 2002","2.2160","2.2160","2.2160","2.2160","3.07%"
"Aug 24, 2002","2.1500","2.1500","2.1500","2.1500","0.00%"
"Aug 23, 2002","2.1500","2.1500","2.1500","2.1500","-3.37%"
"Aug 22, 2002","2.2250","2.2250","2.2250","2.2250","5.90%"
"Aug 21, 2002","2.1010","2.1010","2.1010","2.1010","1.40%"
"Aug 20, 2002","2.0720","2.0720","2.0720","2.0720","-6.37%"
"Aug 19, 2002","2.2130","2.2130","2.2130","2.2130","-5.10%"
"Aug 18, 2002","2.3320","2.3320","2.3320","2.3320","3.28%"
"Aug 17, 2002","2.2580","2.2580","2.2580","2.2580","0.00%"
"Aug 16, 2002","2.2580","2.2580","2.2580","2.2580","2.92%"
"Aug 15, 2002","2.1940","2.1940","2.1940","2.1940","1.39%"
"Aug 14, 2002","2.1640","2.1640","2.1640","2.1640","7.93%"
"Aug 13, 2002","2.0050","2.0050","2.0050","2.0050","-3.23%"
"Aug 12, 2002","2.0720","2.0720","2.0720","2.0720","-2.22%"
"Aug 11, 2002","2.1190","2.1190","2.1190","2.1190","2.32%"
"Aug 10, 2002","2.0710","2.0710","2.0710","2.0710","0.00%"
"Aug 09, 2002","2.0710","2.0710","2.0710","2.0710","-0.53%"
"Aug 08, 2002","2.0820","2.0820","2.0820","2.0820","4.99%"
"Aug 07, 2002","1.9830","1.9830","1.9830","1.9830","-2.89%"
"Aug 06, 2002","2.0420","2.0420","2.0420","2.0420","5.97%"
"Aug 05, 2002","1.9270","1.9270","1.9270","1.9270","-3.94%"
"Aug 04, 2002","2.0060","2.0060","2.0060","2.0060","0.00%"
"Aug 03, 2002","2.0060","2.0060","2.0060","2.0060","0.00%"
"Aug 02, 2002","2.0060","2.0060","2.0060","2.0060","-5.42%"
"Aug 01, 2002","2.1210","2.1210","2.1210","2.1210","-5.40%"
"Jul 31, 2002","2.2420","2.2420","2.2420","2.2420","-8.23%"
"Jul 30, 2002","2.4430","2.4430","2.4430","2.4430","2.00%"
"Jul 29, 2002","2.3950","2.3950","2.3950","2.3950","7.59%"
"Jul 28, 2002","2.2260","2.2260","2.2260","2.2260","0.00%"
"Jul 27, 2002","2.2260","2.2260","2.2260","2.2260","0.00%"
"Jul 26, 2002","2.2260","2.2260","2.2260","2.2260","-3.80%"
"Jul 25, 2002","2.3140","2.3140","2.3140","2.3140","-1.24%"
"Jul 24, 2002","2.3430","2.3430","2.3430","2.3430","2.54%"
"Jul 23, 2002","2.2850","2.2850","2.2850","2.2850","-2.68%"
"Jul 22, 2002","2.3480","2.3480","2.3480","2.3480","-2.89%"
"Jul 21, 2002","2.4180","2.4180","2.4180","2.4180","0.00%"
"Jul 20, 2002","2.4180","2.4180","2.4180","2.4180","0.00%"
"Jul 19, 2002","2.4180","2.4180","2.4180","2.4180","-3.40%"
"Jul 18, 2002","2.5030","2.5030","2.5030","2.5030","-4.10%"
"Jul 17, 2002","2.6100","2.6100","2.6100","2.6100","-0.19%"
"Jul 16, 2002","2.6150","2.6150","2.6150","2.6150","2.75%"
"Jul 15, 2002","2.5450","2.5450","2.5450","2.5450","0.63%"
"Jul 14, 2002","2.5290","2.5290","2.5290","2.5290","0.00%"
"Jul 13, 2002","2.5290","2.5290","2.5290","2.5290","0.00%"
"Jul 12, 2002","2.5290","2.5290","2.5290","2.5290","-3.25%"
"Jul 11, 2002","2.6140","2.6140","2.6140","2.6140","0.93%"
"Jul 10, 2002","2.5900","2.5900","2.5900","2.5900","-3.90%"
"Jul 09, 2002","2.6950","2.6950","2.6950","2.6950","-3.65%"
"Jul 08, 2002","2.7970","2.7970","2.7970","2.7970","-3.25%"
"Jul 07, 2002","2.8910","2.8910","2.8910","2.8910","0.00%"
"Jul 06, 2002","2.8910","2.8910","2.8910","2.8910","0.00%"
"Jul 05, 2002","2.8910","2.8910","2.8910","2.8910","4.11%"
"Jul 04, 2002","2.7770","2.7770","2.7770","2.7770","0.14%"
"Jul 03, 2002","2.7730","2.7730","2.7730","2.7730","0.07%"
